Date;Open;High;Low;Close;Adj Close**;Volume
May 22, 1996;672.76;678.42;671.23;678.42;678.42;423,670,000
May 21, 1996;673.15;675.56;672.26;672.76;672.76;409,610,000
May 20, 1996;668.91;673.66;667.64;673.15;673.15;385,000,000
May 17, 1996;664.85;669.84;664.85;668.91;668.91;429,140,000
May 16, 1996;665.42;667.11;662.79;664.85;664.85;392,070,000
May 15, 1996;665.60;669.82;664.46;665.42;665.42;447,790,000
May 14, 1996;661.51;666.96;661.51;665.60;665.60;460,440,000
May 13, 1996;652.09;662.16;652.09;661.51;661.51;394,180,000
May 10, 1996;645.44;653.00;645.44;652.09;652.09;428,370,000
May 09, 1996;644.77;647.95;643.18;645.44;645.44;404,310,000
May 08, 1996;638.26;644.79;630.07;644.77;644.77;495,460,000
May 07, 1996;640.81;641.40;636.96;638.26;638.26;410,770,000
May 06, 1996;641.63;644.64;636.19;640.81;640.81;375,820,000
May 03, 1996;643.38;648.45;640.23;641.63;641.63;434,010,000
May 02, 1996;654.58;654.58;642.13;643.38;643.38;442,960,000
May 01, 1996;654.17;656.44;652.26;654.58;654.58;404,620,000
Apr 30, 1996;654.16;654.59;651.05;654.17;654.17;393,390,000
Apr 29, 1996;653.46;654.71;651.60;654.16;654.16;344,030,000
Apr 26, 1996;652.87;656.43;651.96;653.46;653.46;402,530,000
Apr 25, 1996;650.17;654.18;647.06;652.87;652.87;462,120,000
Apr 24, 1996;651.58;653.37;648.25;650.17;650.17;494,220,000
Apr 23, 1996;647.89;651.59;647.70;651.58;651.58;452,690,000
Apr 22, 1996;645.07;650.91;645.07;647.89;647.89;395,370,000
Apr 19, 1996;643.61;647.32;643.61;645.07;645.07;435,690,000
Apr 18, 1996;641.61;644.66;640.76;643.61;643.61;415,150,000
Apr 17, 1996;645.00;645.00;638.71;641.61;641.61;465,200,000
Apr 16, 1996;642.49;645.57;642.15;645.00;645.00;453,310,000
Apr 15, 1996;636.71;642.49;636.71;642.49;642.49;346,370,000
Apr 12, 1996;631.18;637.14;631.18;636.71;636.71;413,270,000
Apr 11, 1996;633.50;635.26;624.14;631.18;631.18;519,710,000
Apr 10, 1996;642.19;642.78;631.76;633.50;633.50;475,150,000
Apr 09, 1996;644.24;646.33;640.84;642.19;642.19;426,790,000
Apr 08, 1996;655.86;655.86;638.04;644.24;644.24;411,810,000
Apr 04, 1996;655.88;656.68;654.89;655.86;655.86;383,400,000
Apr 03, 1996;655.26;655.89;651.81;655.88;655.88;386,620,000
Apr 02, 1996;653.73;655.27;652.81;655.26;655.26;406,640,000
Apr 01, 1996;645.50;653.87;645.50;653.73;653.73;392,120,000
Mar 29, 1996;648.94;650.96;644.89;645.50;645.50;413,510,000
Mar 28, 1996;648.91;649.58;646.36;648.94;648.94;370,750,000
Mar 27, 1996;652.97;653.94;647.60;648.91;648.91;406,280,000
Mar 26, 1996;650.04;654.31;648.15;652.97;652.97;400,090,000
Mar 25, 1996;650.62;655.50;648.82;650.04;650.04;336,700,000
Mar 22, 1996;649.19;652.08;649.19;650.62;650.62;329,390,000
Mar 21, 1996;649.98;651.54;648.10;649.19;649.19;367,180,000
Mar 20, 1996;651.69;653.13;645.57;649.98;649.98;409,780,000
Mar 19, 1996;652.65;656.18;649.80;651.69;651.69;438,300,000
Mar 18, 1996;641.43;652.65;641.43;652.65;652.65;437,100,000
Mar 15, 1996;640.87;642.87;638.35;641.43;641.43;529,970,000
Mar 14, 1996;638.55;644.17;638.55;640.87;640.87;492,630,000
Mar 13, 1996;637.09;640.52;635.19;638.55;638.55;413,030,000
Mar 12, 1996;640.02;640.02;628.82;637.09;637.09;454,980,000
Mar 11, 1996;633.50;640.41;629.95;640.02;640.02;449,500,000
Mar 08, 1996;653.65;653.65;627.63;633.50;633.50;546,550,000
Mar 07, 1996;652.00;653.65;649.54;653.65;653.65;425,790,000
Mar 06, 1996;655.79;656.97;651.61;652.00;652.00;428,220,000
Mar 05, 1996;650.81;655.80;648.77;655.79;655.79;445,700,000
Mar 04, 1996;644.37;653.54;644.37;650.81;650.81;417,270,000
Mar 01, 1996;640.43;644.38;635.00;644.37;644.37;471,480,000
Feb 29, 1996;644.75;646.95;639.01;640.43;640.43;453,170,000
Feb 28, 1996;647.24;654.39;643.99;644.75;644.75;447,790,000
Feb 27, 1996;650.46;650.62;643.87;647.24;647.24;431,340,000
Feb 26, 1996;659.08;659.08;650.16;650.46;650.46;399,330,000
Feb 23, 1996;658.86;663.00;652.25;659.08;659.08;443,130,000
Feb 22, 1996;648.10;659.75;648.10;658.86;658.86;485,470,000
Feb 21, 1996;640.65;648.11;640.65;648.10;648.10;431,220,000
Feb 20, 1996;647.98;647.98;638.79;640.65;640.65;395,910,000
Feb 16, 1996;651.32;651.42;646.99;647.98;647.98;445,570,000
Feb 15, 1996;655.58;656.84;651.15;651.32;651.32;415,320,000
Feb 14, 1996;660.51;661.53;654.36;655.58;655.58;421,790,000
Feb 13, 1996;661.45;664.23;657.92;660.51;660.51;441,540,000
Feb 12, 1996;656.37;662.95;656.34;661.45;661.45;397,890,000
Feb 09, 1996;656.07;661.08;653.64;656.37;656.37;477,640,000
Feb 08, 1996;649.93;656.54;647.93;656.07;656.07;474,970,000
Feb 07, 1996;646.33;649.93;645.59;649.93;649.93;462,730,000
Feb 06, 1996;641.43;646.67;639.68;646.33;646.33;465,940,000
Feb 05, 1996;635.84;641.43;633.71;641.43;641.43;377,760,000
Feb 02, 1996;638.46;639.26;634.29;635.84;635.84;420,020,000
Feb 01, 1996;636.02;638.46;634.54;638.46;638.46;461,430,000
Jan 31, 1996;630.15;636.18;629.48;636.02;636.02;472,210,000
Jan 30, 1996;624.22;630.29;624.22;630.15;630.15;464,350,000
Jan 29, 1996;621.62;624.22;621.42;624.22;624.22;363,330,000
Jan 26, 1996;617.03;621.70;615.26;621.62;621.62;385,700,000
Jan 25, 1996;619.96;620.15;616.62;617.03;617.03;453,270,000
Jan 24, 1996;612.79;619.96;612.79;619.96;619.96;476,380,000
Jan 23, 1996;613.40;613.40;610.65;612.79;612.79;416,910,000
Jan 22, 1996;611.83;613.45;610.95;613.40;613.40;398,040,000
Jan 19, 1996;608.24;612.92;606.76;611.83;611.83;497,720,000
Jan 18, 1996;606.37;608.27;604.12;608.24;608.24;450,410,000
Jan 17, 1996;608.44;609.93;604.70;606.37;606.37;458,720,000
Jan 16, 1996;599.82;608.44;599.05;608.44;608.44;425,220,000
Jan 15, 1996;601.81;603.43;598.47;599.82;599.82;306,180,000
Jan 12, 1996;602.69;604.80;597.46;601.81;601.81;383,400,000
Jan 11, 1996;598.48;602.71;597.54;602.69;602.69;408,800,000
Jan 10, 1996;609.45;609.45;597.29;598.48;598.48;496,830,000
Jan 09, 1996;618.46;619.15;608.21;609.45;609.45;417,400,000
Jan 08, 1996;616.71;618.46;616.49;618.46;618.46;130,360,000
Jan 05, 1996;617.70;617.70;612.02;616.71;616.71;437,110,000
Jan 04, 1996;621.32;624.49;613.96;617.70;617.70;512,580,000
Jan 03, 1996;620.73;623.25;619.56;621.32;621.32;468,950,000
Jan 02, 1996;615.93;620.74;613.17;620.73;620.73;364,180,000
Dec 29, 1995;614.12;615.93;612.36;615.93;615.93;321,250,000
Dec 28, 1995;614.53;615.50;612.40;614.12;614.12;288,660,000
Dec 27, 1995;614.30;615.73;613.75;614.53;614.53;252,300,000
Dec 26, 1995;611.96;614.50;611.96;614.30;614.30;217,280,000
Dec 22, 1995;610.49;613.50;610.45;611.95;611.95;289,600,000
Dec 21, 1995;605.94;610.52;605.94;610.49;610.49;415,810,000
Dec 20, 1995;611.93;614.27;605.93;605.94;605.94;437,680,000
Dec 19, 1995;606.81;611.94;605.05;611.93;611.93;478,280,000
Dec 18, 1995;616.34;616.34;606.13;606.81;606.81;426,270,000
Dec 15, 1995;616.92;617.72;614.46;616.34;616.34;636,800,000
Dec 14, 1995;621.69;622.88;616.13;616.92;616.92;465,300,000
Dec 13, 1995;618.78;622.02;618.27;621.69;621.69;415,290,000
Dec 12, 1995;619.52;619.55;617.68;618.78;618.78;349,860,000
Dec 11, 1995;617.48;620.90;617.14;619.52;619.52;342,070,000
Dec 08, 1995;616.17;617.82;614.32;617.48;617.48;327,900,000
Dec 07, 1995;620.18;620.19;615.21;616.17;616.17;379,260,000
Dec 06, 1995;617.68;621.11;616.69;620.18;620.18;417,780,000
Dec 05, 1995;613.68;618.48;613.14;617.68;617.68;437,360,000
Dec 04, 1995;606.98;613.83;606.84;613.68;613.68;405,480,000
Dec 01, 1995;605.37;608.11;605.37;606.98;606.98;393,310,000
Nov 30, 1995;607.64;608.69;605.37;605.37;605.37;440,050,000
Nov 29, 1995;606.45;607.66;605.47;607.64;607.64;398,280,000
Nov 28, 1995;601.32;606.45;599.02;606.45;606.45;408,860,000
Nov 27, 1995;599.97;603.35;599.97;601.32;601.32;359,130,000
Nov 24, 1995;598.40;600.24;598.40;599.97;599.97;125,870,000
Nov 22, 1995;600.24;600.71;598.40;598.40;598.40;404,980,000
Nov 21, 1995;596.85;600.28;595.42;600.24;600.24;408,320,000
Nov 20, 1995;600.07;600.40;596.17;596.85;596.85;333,150,000
Nov 17, 1995;597.34;600.14;597.30;600.07;600.07;437,200,000
Nov 16, 1995;593.96;597.91;593.52;597.34;597.34;423,280,000
Nov 15, 1995;589.29;593.97;588.36;593.96;593.96;376,100,000
Nov 14, 1995;592.30;592.30;588.98;589.29;589.29;354,420,000
Nov 13, 1995;592.72;593.72;590.58;592.30;592.30;295,840,000
Nov 10, 1995;593.26;593.26;590.39;592.72;592.72;298,690,000
Nov 09, 1995;591.71;593.90;590.89;593.26;593.26;380,760,000
Nov 08, 1995;586.32;591.71;586.32;591.71;591.71;359,780,000
Nov 07, 1995;588.46;588.46;584.24;586.32;586.32;364,680,000
Nov 06, 1995;590.57;590.64;588.31;588.46;588.46;309,100,000
Nov 03, 1995;589.72;590.57;588.65;590.57;590.57;348,500,000
Nov 02, 1995;584.22;589.72;584.22;589.72;589.72;397,070,000
Nov 01, 1995;581.50;584.24;581.04;584.22;584.22;378,090,000
Oct 31, 1995;583.25;586.71;581.50;581.50;581.50;377,390,000
Oct 30, 1995;579.70;583.79;579.70;583.25;583.25;319,160,000
Oct 27, 1995;576.72;579.71;573.21;579.70;579.70;379,230,000
Oct 26, 1995;582.47;582.63;572.53;576.72;576.72;464,270,000
Oct 25, 1995;586.54;587.19;581.41;582.47;582.47;433,620,000
Oct 24, 1995;585.06;587.31;584.75;586.54;586.54;415,540,000
Oct 23, 1995;587.46;587.46;583.73;585.06;585.06;330,750,000
Oct 20, 1995;590.65;590.66;586.78;587.46;587.46;389,360,000
Oct 19, 1995;587.44;590.66;586.34;590.65;590.65;406,620,000
Oct 18, 1995;586.78;589.77;586.27;587.44;587.44;411,270,000
Oct 17, 1995;583.03;586.78;581.90;586.78;586.78;356,380,000
Oct 16, 1995;584.50;584.86;582.63;583.03;583.03;300,750,000
Oct 13, 1995;583.10;587.39;583.10;584.50;584.50;374,680,000
Oct 12, 1995;579.46;583.12;579.46;583.10;583.10;344,060,000
Oct 11, 1995;577.52;579.52;577.08;579.46;579.46;340,740,000
Oct 10, 1995;578.37;578.37;571.55;577.52;577.52;412,710,000
Oct 09, 1995;582.49;582.49;576.35;578.37;578.37;275,320,000
Oct 06, 1995;582.63;584.54;582.10;582.49;582.49;313,680,000
Oct 05, 1995;581.47;582.63;579.58;582.63;582.63;367,480,000
Oct 04, 1995;582.34;582.34;579.91;581.47;581.47;339,380,000
Oct 03, 1995;581.72;582.34;578.48;582.34;582.34;385,940,000
Oct 02, 1995;584.41;585.05;580.54;581.72;581.72;304,990,000
Sep 29, 1995;585.87;587.61;584.00;584.41;584.41;335,250,000
Sep 28, 1995;581.04;585.88;580.69;585.87;585.87;367,720,000
Sep 27, 1995;581.41;581.42;574.68;581.04;581.04;411,300,000
Sep 26, 1995;581.81;584.66;580.65;581.41;581.41;363,630,000
Sep 25, 1995;581.73;582.14;579.50;581.81;581.81;273,120,000
Sep 22, 1995;583.00;583.00;578.25;581.73;581.73;370,790,000
Sep 21, 1995;586.77;586.79;580.91;583.00;583.00;367,100,000
Sep 20, 1995;584.20;586.77;584.18;586.77;586.77;400,050,000
Sep 19, 1995;582.78;584.24;580.75;584.20;584.20;371,170,000
Sep 18, 1995;583.35;583.37;579.36;582.77;582.77;326,090,000
Sep 15, 1995;583.61;585.07;581.79;583.35;583.35;459,370,000
Sep 14, 1995;578.77;583.99;578.77;583.61;583.61;382,880,000
Sep 13, 1995;576.51;579.72;575.47;578.77;578.77;384,380,000
Sep 12, 1995;573.91;576.51;573.11;576.51;576.51;344,540,000
Sep 11, 1995;572.68;575.15;572.68;573.91;573.91;296,840,000
Sep 08, 1995;570.29;572.68;569.27;572.68;572.68;317,940,000
Sep 07, 1995;570.17;571.11;569.23;570.29;570.29;321,720,000
Sep 06, 1995;569.17;570.53;569.00;570.17;570.17;369,540,000
Sep 05, 1995;563.86;569.20;563.84;569.17;569.17;332,670,000
Sep 01, 1995;561.88;564.62;561.01;563.84;563.84;256,730,000
Aug 31, 1995;561.09;562.36;560.49;561.88;561.88;300,920,000
Aug 30, 1995;560.00;561.52;559.49;560.92;560.92;329,840,000
Aug 29, 1995;559.05;560.01;555.71;560.00;560.00;311,290,000
Aug 28, 1995;560.10;562.22;557.99;559.05;559.05;267,860,000
Aug 25, 1995;557.46;561.31;557.46;560.10;560.10;255,990,000
Aug 24, 1995;557.14;558.63;555.20;557.46;557.46;299,200,000
Aug 23, 1995;559.52;560.00;557.08;557.14;557.14;291,890,000
Aug 22, 1995;558.11;559.52;555.87;559.52;559.52;290,890,000
Aug 21, 1995;559.21;563.34;557.89;558.11;558.11;303,200,000
Aug 18, 1995;559.04;561.24;558.34;559.21;559.21;320,490,000
Aug 17, 1995;559.97;559.97;557.42;559.04;559.04;354,460,000
Aug 16, 1995;558.57;559.98;557.37;559.97;559.97;390,170,000
Aug 15, 1995;559.74;559.98;555.22;558.57;558.57;330,070,000
Aug 14, 1995;555.11;559.74;554.76;559.74;559.74;264,920,000
Aug 11, 1995;557.45;558.50;553.04;555.11;555.11;267,850,000
Aug 10, 1995;559.71;560.63;556.05;557.45;557.45;306,660,000
Aug 09, 1995;560.39;561.59;559.29;559.71;559.71;303,390,000
Aug 08, 1995;560.03;561.53;558.32;560.39;560.39;306,090,000
Aug 07, 1995;558.94;561.24;558.94;560.03;560.03;277,050,000
Aug 04, 1995;558.75;559.57;557.91;558.94;558.94;314,740,000
Aug 03, 1995;558.80;558.80;554.10;558.75;558.75;353,110,000
Aug 02, 1995;559.64;565.62;557.87;558.80;558.80;374,330,000
Aug 01, 1995;562.06;562.11;556.67;559.64;559.64;332,210,000
Jul 31, 1995;562.93;563.49;560.06;562.06;562.06;291,950,000
Jul 28, 1995;565.22;565.40;562.04;562.93;562.93;311,590,000
Jul 27, 1995;561.61;565.33;561.61;565.22;565.22;356,570,000
Jul 26, 1995;561.10;563.78;560.85;561.61;561.61;393,470,000
Jul 25, 1995;556.63;561.75;556.34;561.10;561.10;373,200,000
Jul 24, 1995;553.62;557.21;553.62;556.63;556.63;315,300,000
Jul 21, 1995;553.34;554.73;550.91;553.62;553.62;431,830,000
Jul 20, 1995;550.98;554.43;549.10;553.54;553.54;383,380,000
Jul 19, 1995;556.58;558.46;542.51;550.98;550.98;489,850,000
Jul 18, 1995;562.55;562.72;556.86;558.46;558.46;372,230,000
Jul 17, 1995;560.34;562.94;559.45;562.72;562.72;322,540,000
Jul 14, 1995;561.00;561.00;556.41;559.89;559.89;312,930,000
Jul 13, 1995;560.89;562.00;559.07;561.00;561.00;387,500,000
Jul 12, 1995;555.27;561.56;554.27;560.89;560.89;416,360,000
Jul 11, 1995;556.78;557.19;553.80;554.78;554.78;376,770,000
Jul 10, 1995;556.37;558.48;555.77;557.19;557.19;409,700,000
Jul 07, 1995;553.90;556.57;553.05;556.37;556.37;466,540,000
Jul 06, 1995;547.26;553.99;546.59;553.99;553.99;420,500,000
Jul 05, 1995;547.09;549.98;546.28;547.26;547.26;357,850,000
Jul 03, 1995;544.75;547.10;544.43;547.09;547.09;117,900,000
Jun 30, 1995;543.87;546.82;543.51;544.75;544.75;311,650,000
Jun 29, 1995;544.73;546.25;540.79;543.87;543.87;313,080,000
Jun 28, 1995;542.43;546.33;540.72;544.73;544.73;368,060,000
Jun 27, 1995;544.11;547.07;542.19;542.43;542.43;346,950,000
Jun 26, 1995;549.71;549.79;544.06;544.13;544.13;296,720,000
Jun 23, 1995;551.07;551.07;548.23;549.71;549.71;321,660,000
Jun 22, 1995;543.98;551.07;543.98;551.07;551.07;421,000,000
Jun 21, 1995;544.98;545.93;543.90;543.98;543.98;398,210,000
Jun 20, 1995;545.22;545.44;543.43;544.98;544.98;382,370,000
Jun 19, 1995;539.83;545.22;539.83;545.22;545.22;322,990,000
Jun 16, 1995;537.51;539.98;537.12;539.83;539.83;442,740,000
Jun 15, 1995;536.48;539.07;535.56;537.12;537.12;334,700,000
Jun 14, 1995;536.05;536.48;533.83;536.47;536.47;330,770,000
Jun 13, 1995;530.88;536.23;530.88;536.05;536.05;339,660,000
Jun 12, 1995;527.94;532.54;527.94;530.88;530.88;289,920,000
Jun 09, 1995;532.35;532.35;526.00;527.94;527.94;327,570,000
Jun 08, 1995;533.13;533.56;531.65;532.35;532.35;289,880,000
Jun 07, 1995;535.55;535.55;531.66;533.13;533.13;327,790,000
Jun 06, 1995;535.60;537.09;535.14;535.55;535.55;340,490,000
Jun 05, 1995;532.51;537.73;532.47;535.60;535.60;337,520,000
Jun 02, 1995;533.49;536.91;529.55;532.51;532.51;366,000,000
Jun 01, 1995;533.40;534.21;530.05;533.49;533.49;345,920,000
May 31, 1995;523.70;533.41;522.17;533.40;533.40;358,180,000
May 30, 1995;523.65;525.58;521.38;523.58;523.58;283,020,000
May 26, 1995;528.59;528.59;522.51;523.65;523.65;291,220,000
May 25, 1995;528.37;529.04;524.89;528.59;528.59;341,820,000
May 24, 1995;528.59;531.91;525.57;528.61;528.61;391,770,000
May 23, 1995;523.65;528.59;523.65;528.59;528.59;362,690,000
May 22, 1995;519.19;524.34;519.19;523.65;523.65;285,600,000
May 19, 1995;519.58;519.58;517.07;519.19;519.19;354,010,000
May 18, 1995;526.88;526.88;519.58;519.58;519.58;351,900,000
May 17, 1995;528.19;528.42;525.38;527.07;527.07;347,930,000
May 16, 1995;527.74;529.08;526.45;528.19;528.19;366,180,000
May 15, 1995;525.55;527.74;525.00;527.74;527.74;316,240,000
May 12, 1995;524.37;527.05;523.30;525.55;525.55;361,000,000
May 11, 1995;524.33;524.89;522.70;524.37;524.37;339,900,000
May 10, 1995;523.74;524.40;521.53;524.36;524.36;381,990,000
May 09, 1995;523.96;525.99;521.79;523.56;523.56;361,300,000
May 08, 1995;520.09;525.15;519.14;523.96;523.96;291,810,000
May 05, 1995;520.75;522.35;518.28;520.12;520.12;342,380,000
May 04, 1995;520.48;525.40;519.44;520.54;520.54;434,990,000
May 03, 1995;514.93;520.54;514.86;520.48;520.48;392,370,000
May 02, 1995;514.23;515.18;513.03;514.86;514.86;302,560,000
May 01, 1995;514.76;515.60;513.42;514.26;514.26;296,830,000
Apr 28, 1995;513.64;515.29;510.90;514.71;514.71;320,440,000
Apr 27, 1995;512.70;513.62;511.63;513.55;513.55;350,850,000
Apr 26, 1995;511.99;513.04;510.47;512.66;512.66;350,810,000
Apr 25, 1995;512.80;513.54;511.32;512.10;512.10;351,790,000
Apr 24, 1995;508.49;513.02;507.44;512.89;512.89;326,280,000
Apr 21, 1995;505.63;508.49;505.63;508.49;508.49;403,250,000
Apr 20, 1995;504.92;506.50;503.44;505.29;505.29;368,450,000
Apr 19, 1995;505.37;505.89;501.19;504.92;504.92;378,050,000
Apr 18, 1995;506.43;507.65;504.12;505.37;505.37;344,680,000
Apr 17, 1995;509.23;512.03;505.43;506.13;506.13;333,930,000
Apr 13, 1995;507.19;509.83;507.17;509.23;509.23;301,580,000
Apr 12, 1995;505.59;507.17;505.07;507.17;507.17;327,880,000
Apr 11, 1995;507.24;508.85;505.29;505.53;505.53;310,660,000
Apr 10, 1995;506.30;507.01;504.61;507.01;507.01;260,980,000
Apr 07, 1995;506.13;507.19;503.59;506.42;506.42;314,760,000
Apr 06, 1995;505.63;507.10;505.00;506.08;506.08;320,460,000
Apr 05, 1995;505.27;505.57;503.17;505.57;505.57;315,170,000
Apr 04, 1995;501.85;505.26;501.85;505.24;505.24;330,580,000
Apr 03, 1995;500.70;501.91;500.20;501.85;501.85;296,430,000
Mar 31, 1995;501.94;502.22;495.70;500.71;500.71;353,060,000
Mar 30, 1995;503.17;504.66;501.00;502.22;502.22;362,940,000
Mar 29, 1995;503.92;508.15;500.96;503.12;503.12;385,940,000
Mar 28, 1995;503.19;503.91;501.83;503.90;503.90;320,360,000
Mar 27, 1995;500.97;503.20;500.93;503.20;503.20;296,270,000
Mar 24, 1995;496.07;500.97;496.07;500.97;500.97;358,370,000
Mar 23, 1995;495.67;496.77;494.19;495.95;495.95;318,530,000
Mar 22, 1995;495.07;495.67;493.67;495.67;495.67;313,120,000
Mar 21, 1995;496.15;499.19;494.04;495.07;495.07;367,110,000
Mar 20, 1995;495.52;496.61;495.27;496.14;496.14;301,740,000
Mar 17, 1995;495.43;496.67;494.95;495.52;495.52;417,380,000
Mar 16, 1995;491.87;495.74;491.78;495.41;495.41;336,670,000
Mar 15, 1995;492.89;492.89;490.83;491.88;491.88;309,540,000
Mar 14, 1995;490.05;493.69;490.05;492.89;492.89;346,160,000
Mar 13, 1995;489.57;491.28;489.35;490.05;490.05;275,280,000
Mar 10, 1995;483.16;490.37;483.16;489.57;489.57;382,940,000
Mar 09, 1995;483.14;483.74;482.05;483.16;483.16;319,320,000
Mar 08, 1995;482.12;484.08;481.57;483.14;483.14;349,780,000
Mar 07, 1995;485.63;485.63;479.70;482.12;482.12;355,550,000
Mar 06, 1995;485.42;485.70;481.52;485.63;485.63;298,870,000
Mar 03, 1995;485.13;485.42;483.07;485.42;485.42;330,840,000
Mar 02, 1995;485.65;485.71;483.19;485.13;485.13;330,030,000
Mar 01, 1995;487.39;487.83;484.92;485.65;485.65;362,600,000
Feb 28, 1995;483.81;487.44;483.77;487.39;487.39;317,220,000
Feb 27, 1995;488.26;488.26;483.18;483.81;483.81;285,790,000
Feb 24, 1995;486.82;488.28;485.70;488.11;488.11;302,930,000
Feb 23, 1995;485.07;489.19;485.07;486.91;486.91;394,280,000
Feb 22, 1995;482.74;486.15;482.45;485.07;485.07;339,460,000
Feb 21, 1995;481.95;483.26;481.94;482.72;482.72;308,090,000
Feb 17, 1995;485.15;485.22;481.97;481.97;481.97;347,970,000
Feb 16, 1995;484.56;485.22;483.05;485.22;485.22;360,990,000
Feb 15, 1995;482.55;485.54;481.77;484.54;484.54;378,040,000
Feb 14, 1995;481.65;482.94;480.89;482.55;482.55;300,720,000
Feb 13, 1995;481.46;482.86;481.07;481.65;481.65;256,270,000
Feb 10, 1995;480.19;481.96;479.53;481.46;481.46;295,600,000
Feb 09, 1995;481.19;482.00;479.91;480.19;480.19;325,570,000
Feb 08, 1995;480.81;482.60;480.40;481.19;481.19;318,430,000
Feb 07, 1995;481.14;481.32;479.69;480.81;480.81;314,660,000
Feb 06, 1995;478.64;481.95;478.36;481.14;481.14;325,660,000
Feb 03, 1995;472.78;479.91;472.78;478.65;478.65;441,000,000
Feb 02, 1995;470.40;472.79;469.95;472.79;472.79;322,110,000
Feb 01, 1995;470.42;472.75;469.29;470.40;470.40;395,310,000
Jan 31, 1995;468.51;471.03;468.18;470.42;470.42;411,590,000
Jan 30, 1995;470.39;470.52;467.49;468.51;468.51;318,550,000
Jan 27, 1995;468.32;471.36;468.32;470.39;470.39;339,510,000
Jan 26, 1995;467.44;468.62;466.90;468.32;468.32;304,730,000
Jan 25, 1995;465.86;469.51;464.40;467.44;467.44;342,610,000
Jan 24, 1995;465.81;466.88;465.47;465.86;465.86;315,430,000
Jan 23, 1995;464.78;466.23;461.14;465.82;465.82;325,830,000
Jan 20, 1995;466.95;466.99;463.99;464.78;464.78;378,190,000
Jan 19, 1995;469.72;469.72;466.40;466.95;466.95;297,220,000
Jan 18, 1995;470.05;470.43;468.03;469.71;469.71;344,660,000
Jan 17, 1995;469.38;470.15;468.19;470.05;470.05;331,520,000
Jan 16, 1995;465.97;470.39;465.97;469.38;469.38;315,810,000
Jan 13, 1995;461.64;466.43;461.64;465.97;465.97;336,740,000
Jan 12, 1995;461.64;461.93;460.63;461.64;461.64;313,040,000
Jan 11, 1995;461.68;463.61;458.65;461.66;461.66;346,310,000
Jan 10, 1995;460.90;464.59;460.90;461.68;461.68;352,450,000
Jan 09, 1995;460.67;461.77;459.74;460.83;460.83;278,790,000
Jan 06, 1995;460.38;462.49;459.47;460.68;460.68;308,070,000
Jan 05, 1995;460.73;461.30;459.75;460.34;460.34;309,050,000
Jan 04, 1995;459.13;460.72;457.56;460.71;460.71;319,510,000
Jan 03, 1995;459.21;459.27;457.20;459.11;459.11;262,450,000
Dec 30, 1994;461.17;462.12;459.24;459.27;459.27;256,260,000
Dec 29, 1994;460.92;461.81;460.36;461.17;461.17;250,650,000
Dec 28, 1994;462.47;462.49;459.00;460.86;460.86;246,260,000
Dec 27, 1994;459.85;462.73;459.85;462.47;462.47;211,180,000
Dec 23, 1994;459.70;461.32;459.39;459.83;459.83;196,540,000
Dec 22, 1994;459.62;461.21;459.33;459.68;459.68;340,330,000
Dec 21, 1994;457.24;461.70;457.17;459.61;459.61;379,130,000
Dec 20, 1994;458.08;458.45;456.37;457.10;457.10;326,530,000
Dec 19, 1994;458.78;458.78;456.64;457.91;457.91;271,850,000
Dec 16, 1994;455.35;458.80;455.35;458.80;458.80;481,860,000
Dec 15, 1994;454.97;456.84;454.50;455.34;455.34;332,790,000
Dec 14, 1994;450.05;456.16;450.05;454.97;454.97;355,000,000
Dec 13, 1994;449.52;451.69;449.43;450.15;450.15;307,110,000
Dec 12, 1994;446.95;449.48;445.62;449.47;449.47;285,730,000
Dec 09, 1994;445.45;446.98;442.88;446.96;446.96;336,440,000
Dec 08, 1994;451.23;452.06;444.59;445.45;445.45;362,290,000
Dec 07, 1994;453.11;453.11;450.01;451.23;451.23;283,490,000
Dec 06, 1994;453.29;453.93;450.35;453.11;453.11;298,930,000
Dec 05, 1994;453.30;455.04;452.06;453.32;453.32;258,490,000
Dec 02, 1994;448.92;453.31;448.00;453.30;453.30;284,750,000
Dec 01, 1994;453.55;453.91;447.97;448.92;448.92;285,920,000
Nov 30, 1994;455.17;457.13;453.27;453.69;453.69;298,650,000
Nov 29, 1994;454.23;455.17;452.14;455.17;455.17;286,620,000
Nov 28, 1994;452.26;454.19;451.04;454.16;454.16;265,480,000
Nov 25, 1994;449.94;452.87;449.94;452.29;452.29;118,290,000
Nov 23, 1994;450.01;450.61;444.18;449.93;449.93;430,760,000
Nov 22, 1994;457.95;458.03;450.08;450.09;450.09;387,270,000
Nov 21, 1994;461.69;463.41;457.55;458.30;458.30;293,030,000
Nov 18, 1994;463.60;463.84;460.25;461.47;461.47;356,730,000
Nov 17, 1994;465.71;465.83;461.47;463.57;463.57;323,190,000
Nov 16, 1994;465.06;466.25;464.28;465.62;465.62;296,980,000
Nov 15, 1994;466.04;468.51;462.95;465.03;465.03;336,450,000
Nov 14, 1994;462.44;466.29;462.35;466.04;466.04;260,380,000
Nov 11, 1994;464.17;464.17;461.45;462.35;462.35;220,800,000
Nov 10, 1994;465.40;467.79;463.73;464.37;464.37;280,910,000
Nov 09, 1994;465.65;469.95;463.46;465.40;465.40;337,780,000
Nov 08, 1994;463.08;467.54;463.07;465.65;465.65;290,860,000
Nov 07, 1994;462.31;463.56;461.25;463.07;463.07;255,030,000
